求解函数 f(x1, x2) = 100(x2 - x1^2)^2 + (1 - x1)^2 的极小值
初始点: (0, 0)
收敛条件: 梯度范数 < 1.0E-4

最速下降法:
第268次迭代 f(x_i) = 0.068519464011315, x_1 = 0.738835347382660, x_2 = 0.544109936867039
第269次迭代 f(x_i) = 0.068207227242814, x_1 = 0.738834866030422, x_2 = 0.545876315314393
第270次迭代 f(x_i) = 0.067896897271303, x_1 = 0.740022593097961, x_2 = 0.545876608275779
第271次迭代 f(x_i) = 0.067588467115723, x_1 = 0.740022179643140, x_2 = 0.547632208146379
第272次迭代 f(x_i) = 0.067281925505127, x_1 = 0.741200692006064, x_2 = 0.547632488490820
第273次迭代 f(x_i) = 0.066977209182334, x_1 = 0.741200445964630, x_2 = 0.549377734657195
第274次迭代 f(x_i) = 0.066674349273441, x_1 = 0.742369970922183, x_2 = 0.549377900288019
第275次迭代 f(x_i) = 0.066373298594868, x_1 = 0.742369841459786, x_2 = 0.551112748862254
第276次迭代 f(x_i) = 0.066074080946785, x_1 = 0.743530651133699, x_2 = 0.551112853700461
第277次迭代 f(x_i) = 0.065776757999697, x_1 = 0.743530200691960, x_2 = 0.552836506728084
第278次迭代 f(x_i) = 0.065481225701956, x_1 = 0.744681997411365, x_2 = 0.552836799925173
第279次迭代 f(x_i) = 0.065187435984729, x_1 = 0.744681696770345, x_2 = 0.554550374983885
第280次迭代 f(x_i) = 0.064895412215258, x_1 = 0.745824860270813, x_2 = 0.554550578545270
第281次迭代 f(x_i) = 0.064605120576926, x_1 = 0.745824626362777, x_2 = 0.556254008543841
第282次迭代 f(x_i) = 0.064316567740057, x_1 = 0.746959259090025, x_2 = 0.556254171400137
第283次迭代 f(x_i) = 0.064029735854051, x_1 = 0.746959023394854, x_2 = 0.557947425349449
第284次迭代 f(x_i) = 0.063744612341010, x_1 = 0.748085139642714, x_2 = 0.557947584385129
第285次迭代 f(x_i) = 0.063461142509403, x_1 = 0.748085049057253, x_2 = 0.559631144898710
第286次迭代 f(x_i) = 0.063179345342969, x_1 = 0.749202782229519, x_2 = 0.559631187373477
第287次迭代 f(x_i) = 0.062899139896294, x_1 = 0.749202990687073, x_2 = 0.561305521068635
第288次迭代 f(x_i) = 0.062620572015036, x_1 = 0.750312665729143, x_2 = 0.561305344209323
第289次迭代 f(x_i) = 0.062343662630868, x_1 = 0.750312870524033, x_2 = 0.562969625471890
第290次迭代 f(x_i) = 0.062068396240194, x_1 = 0.751414375189511, x_2 = 0.562969527637919
第291次迭代 f(x_i) = 0.061794751208323, x_1 = 0.751414499204593, x_2 = 0.564623911463952
第292次迭代 f(x_i) = 0.061522711575606, x_1 = 0.752507874007246, x_2 = 0.564623840283464
第293次迭代 f(x_i) = 0.061252211884469, x_1 = 0.752508157973013, x_2 = 0.566268909357587
第294次迭代 f(x_i) = 0.060983296489045, x_1 = 0.753593651159507, x_2 = 0.566268742053167
第295次迭代 f(x_i) = 0.060715920497706, x_1 = 0.753593992613699, x_2 = 0.567904370975936
第296次迭代 f(x_i) = 0.060450104639364, x_1 = 0.754671677988857, x_2 = 0.567904167541493
第297次迭代 f(x_i) = 0.060185819850031, x_1 = 0.754672015806453, x_2 = 0.569530315786647
第298次迭代 f(x_i) = 0.059923070028083, x_1 = 0.755742061922188, x_2 = 0.569530113311193
第299次迭代 f(x_i) = 0.059661893737703, x_1 = 0.755742157272569, x_2 = 0.571146404362963
第300次迭代 f(x_i) = 0.059402210032907, x_1 = 0.756804448391051, x_2 = 0.571146319095288
第301次迭代 f(x_i) = 0.059144022950344, x_1 = 0.756804558127871, x_2 = 0.572753311351790
第302次迭代 f(x_i) = 0.058887313438899, x_1 = 0.757859214305439, x_2 = 0.572753236704747
第303次迭代 f(x_i) = 0.058632028326657, x_1 = 0.757859486428404, x_2 = 0.574351374545275
第304次迭代 f(x_i) = 0.058378206492415, x_1 = 0.758906813236230, x_2 = 0.574351213087346
第305次迭代 f(x_i) = 0.058125861683931, x_1 = 0.758906943936411, x_2 = 0.575939885567646
第306次迭代 f(x_i) = 0.057874961447486, x_1 = 0.759946711306154, x_2 = 0.575939826914151
第307次迭代 f(x_i) = 0.057625412337641, x_1 = 0.759947063523499, x_2 = 0.577520055596373
第308次迭代 f(x_i) = 0.057377278666839, x_1 = 0.760979732084784, x_2 = 0.577519833591608
第309次迭代 f(x_i) = 0.057130573352687, x_1 = 0.760979972939074, x_2 = 0.579090925182244
第310次迭代 f(x_i) = 0.056885251163595, x_1 = 0.762005277563227, x_2 = 0.579090751082530
第311次迭代 f(x_i) = 0.056641239342194, x_1 = 0.762005799924021, x_2 = 0.580653689931904
第312次迭代 f(x_i) = 0.056398587618141, x_1 = 0.763024157529912, x_2 = 0.580653326073806
第313次迭代 f(x_i) = 0.056157308468251, x_1 = 0.763024667118517, x_2 = 0.582207502638944
第314次迭代 f(x_i) = 0.055917363830606, x_1 = 0.764035847472209, x_2 = 0.582207135874415
第315次迭代 f(x_i) = 0.055678680388909, x_1 = 0.764036697303110, x_2 = 0.583753375921169
第316次迭代 f(x_i) = 0.055441326263154, x_1 = 0.765041034413898, x_2 = 0.583752822598595
第317次迭代 f(x_i) = 0.055205257980044, x_1 = 0.765042008548328, x_2 = 0.585290801409659
第318次迭代 f(x_i) = 0.054970493535357, x_1 = 0.766039667092965, x_2 = 0.585290153855999
第319次迭代 f(x_i) = 0.054737107658715, x_1 = 0.766040371974037, x_2 = 0.586818912948426
第320次迭代 f(x_i) = 0.054505015031275, x_1 = 0.767031110664963, x_2 = 0.586818463771194
第321次迭代 f(x_i) = 0.054274231928351, x_1 = 0.767031693459082, x_2 = 0.588338489445401
第322次迭代 f(x_i) = 0.054044723497194, x_1 = 0.768015585805953, x_2 = 0.588338121945065
第323次迭代 f(x_i) = 0.053816435640257, x_1 = 0.768016303371321, x_2 = 0.589850220167131
第324次迭代 f(x_i) = 0.053589386801810, x_1 = 0.768993626176214, x_2 = 0.589849724307363
第325次迭代 f(x_i) = 0.053363566473744, x_1 = 0.768994445277329, x_2 = 0.591353725782382
第326次迭代 f(x_i) = 0.053138978677398, x_1 = 0.769965202592261, x_2 = 0.591353192994874
第327次迭代 f(x_i) = 0.052915596713050, x_1 = 0.769966097025136, x_2 = 0.592849187711339
第328次迭代 f(x_i) = 0.052693427631022, x_1 = 0.770930514068480, x_2 = 0.592848602506444
第329次迭代 f(x_i) = 0.052472536786351, x_1 = 0.770931152955215, x_2 = 0.594335842214323
第330次迭代 f(x_i) = 0.052252841432550, x_1 = 0.771888938149157, x_2 = 0.594335424534196
第331次迭代 f(x_i) = 0.052034298649966, x_1 = 0.771889722916314, x_2 = 0.595814922351333
第332次迭代 f(x_i) = 0.051816942677734, x_1 = 0.772841294139494, x_2 = 0.595814431332208
第333次迭代 f(x_i) = 0.051600797186128, x_1 = 0.772841911690622, x_2 = 0.597285629212132
第334次迭代 f(x_i) = 0.051385806064119, x_1 = 0.773787184610698, x_2 = 0.597285209730389
第335次迭代 f(x_i) = 0.051172008240635, x_1 = 0.773787692236937, x_2 = 0.598748148593602
第336次迭代 f(x_i) = 0.050959362177713, x_1 = 0.774726716077084, x_2 = 0.598747834961135
第337次迭代 f(x_i) = 0.050747885463047, x_1 = 0.774727086775148, x_2 = 0.600202608850966
第338次迭代 f(x_i) = 0.050537542923832, x_1 = 0.775659879106739, x_2 = 0.600202381252094
第339次迭代 f(x_i) = 0.050328310493760, x_1 = 0.775660278927102, x_2 = 0.601649521711978
第340次迭代 f(x_i) = 0.050120186518986, x_1 = 0.776586990198413, x_2 = 0.601649251922086
第341次迭代 f(x_i) = 0.049913145601888, x_1 = 0.776587499120781, x_2 = 0.603088870298050
第342次迭代 f(x_i) = 0.049707214072327, x_1 = 0.777508153287617, x_2 = 0.603088571064842
第343次迭代 f(x_i) = 0.049502314718202, x_1 = 0.777508843770874, x_2 = 0.604521088553448
第344次迭代 f(x_i) = 0.049298496845613, x_1 = 0.778423666967550, x_2 = 0.604520642189467
第345次迭代 f(x_i) = 0.049095743747513, x_1 = 0.778424406544360, x_2 = 0.605945706895421
第346次迭代 f(x_i) = 0.048894059429068, x_1 = 0.779333490060864, x_2 = 0.605945235374276
第347次迭代 f(x_i) = 0.048693512207952, x_1 = 0.779333935173359, x_2 = 0.607362029634659
第348次迭代 f(x_i) = 0.048494025736373, x_1 = 0.780236958874886, x_2 = 0.607361764936326
第349次迭代 f(x_i) = 0.048295545349190, x_1 = 0.780237525319724, x_2 = 0.608771442031307
第350次迭代 f(x_i) = 0.048098109913622, x_1 = 0.781134977812001, x_2 = 0.608771096707835
第351次迭代 f(x_i) = 0.047901770989171, x_1 = 0.781135267879519, x_2 = 0.610172786322946
第352次迭代 f(x_i) = 0.047706451343857, x_1 = 0.782026974843777, x_2 = 0.610172590990293
第353次迭代 f(x_i) = 0.047512210405301, x_1 = 0.782027042034143, x_2 = 0.611566390189061
第354次迭代 f(x_i) = 0.047318980026441, x_1 = 0.782912887452105, x_2 = 0.611566351292446
第355次迭代 f(x_i) = 0.047126699820844, x_1 = 0.782913151472951, x_2 = 0.612953420333972
第356次迭代 f(x_i) = 0.046935414633174, x_1 = 0.783793623164030, x_2 = 0.612953251018894
第357次迭代 f(x_i) = 0.046745171916576, x_1 = 0.783793682063997, x_2 = 0.614332642442609
第358次迭代 f(x_i) = 0.046555908521681, x_1 = 0.784668560466584, x_2 = 0.614332599391529
第359次迭代 f(x_i) = 0.046367651309594, x_1 = 0.784668508321572, x_2 = 0.615704561330644
第360次迭代 f(x_i) = 0.046180366153351, x_1 = 0.785537750871386, x_2 = 0.615704604374359
第361次迭代 f(x_i) = 0.045993980264221, x_1 = 0.785537928166579, x_2 = 0.617070138866298
第362次迭代 f(x_i) = 0.045808546039968, x_1 = 0.786401966450822, x_2 = 0.617070017109575
第363次迭代 f(x_i) = 0.045624095839361, x_1 = 0.786402022860193, x_2 = 0.618428248519192
第364次迭代 f(x_i) = 0.045440585053422, x_1 = 0.787260653516859, x_2 = 0.618428205526085
第365次迭代 f(x_i) = 0.045258025781481, x_1 = 0.787260662355655, x_2 = 0.619779386018337
第366次迭代 f(x_i) = 0.045076392652730, x_1 = 0.788113859000715, x_2 = 0.619779371771049
第367次迭代 f(x_i) = 0.044895617793342, x_1 = 0.788114139752396, x_2 = 0.621124349771553
第368次迭代 f(x_i) = 0.044715759214653, x_1 = 0.788962246822487, x_2 = 0.621124168714575
第369次迭代 f(x_i) = 0.044536812884916, x_1 = 0.788962532081329, x_2 = 0.622462317389129
第370次迭代 f(x_i) = 0.044358773814596, x_1 = 0.789805454736569, x_2 = 0.622462141558721
第371次迭代 f(x_i) = 0.044181641797748, x_1 = 0.789805704688434, x_2 = 0.623793453923099
第372次迭代 f(x_i) = 0.044005402149274, x_1 = 0.790643548372237, x_2 = 0.623793293427899
第373次迭代 f(x_i) = 0.043830100559854, x_1 = 0.790643603969700, x_2 = 0.625117411349357
第374次迭代 f(x_i) = 0.043655677994652, x_1 = 0.791476152313519, x_2 = 0.625117370451675
第375次迭代 f(x_i) = 0.043482075830607, x_1 = 0.791476438231579, x_2 = 0.626435376755111
第376次迭代 f(x_i) = 0.043309348492595, x_1 = 0.792303977696508, x_2 = 0.626435208351949
第377次迭代 f(x_i) = 0.043137423900198, x_1 = 0.792304492496610, x_2 = 0.627747203229438
第378次迭代 f(x_i) = 0.042966362199337, x_1 = 0.793127225026800, x_2 = 0.627746888739188
第379次迭代 f(x_i) = 0.042796179192407, x_1 = 0.793127625922430, x_2 = 0.629052030310871
第380次迭代 f(x_i) = 0.042626850017907, x_1 = 0.793945315355961, x_2 = 0.629051793534950
第381次迭代 f(x_i) = 0.042458341353432, x_1 = 0.793945780692834, x_2 = 0.630350671745650
第382次迭代 f(x_i) = 0.042290665188502, x_1 = 0.794758603885070, x_2 = 0.630350368551579
第383次迭代 f(x_i) = 0.042123803020486, x_1 = 0.794759158671077, x_2 = 0.631642963391992
第384次迭代 f(x_i) = 0.041957773513061, x_1 = 0.795567172460259, x_2 = 0.631642631687909
第385次迭代 f(x_i) = 0.041792565938427, x_1 = 0.795567698586762, x_2 = 0.632928842319455
第386次迭代 f(x_i) = 0.041628167723447, x_1 = 0.796370827290586, x_2 = 0.632928497121598
第387次迭代 f(x_i) = 0.041464525132230, x_1 = 0.796371600781264, x_2 = 0.634209006551108
第388次迭代 f(x_i) = 0.041301681070390, x_1 = 0.797170187319913, x_2 = 0.634208505056973
第389次迭代 f(x_i) = 0.041139684337830, x_1 = 0.797170800305193, x_2 = 0.635482228226935
第390次迭代 f(x_i) = 0.040978488212868, x_1 = 0.797964550646092, x_2 = 0.635481859323643
第391次迭代 f(x_i) = 0.040818078921034, x_1 = 0.797965154413347, x_2 = 0.636749335342873
第392次迭代 f(x_i) = 0.040658457308296, x_1 = 0.798754312005366, x_2 = 0.636748965449583
第393次迭代 f(x_i) = 0.040499658587222, x_1 = 0.798754730381959, x_2 = 0.638009779490338
第394次迭代 f(x_i) = 0.040341636013096, x_1 = 0.799539143920588, x_2 = 0.638009522299166
第395次迭代 f(x_i) = 0.040184373775305, x_1 = 0.799539595627060, x_2 = 0.639264299430826
第396次迭代 f(x_i) = 0.040027874872872, x_1 = 0.800319520330639, x_2 = 0.639264013846018
第397次迭代 f(x_i) = 0.039872176296198, x_1 = 0.800319815024384, x_2 = 0.640512299295647
第398次迭代 f(x_i) = 0.039717229717378, x_1 = 0.801095084251025, x_2 = 0.640512107971023
第399次迭代 f(x_i) = 0.039563018612830, x_1 = 0.801095453599687, x_2 = 0.641754509864264
第400次迭代 f(x_i) = 0.039409554611456, x_1 = 0.801866303283679, x_2 = 0.641754283609551
第401次迭代 f(x_i) = 0.039256854502702, x_1 = 0.801866574027454, x_2 = 0.642990390915822
第402次迭代 f(x_i) = 0.039104897735115, x_1 = 0.802632855112831, x_2 = 0.642990240759641
第403次迭代 f(x_i) = 0.038953638359293, x_1 = 0.802633239087695, x_2 = 0.644220796766295
第404次迭代 f(x_i) = 0.038803096879029, x_1 = 0.803395282417236, x_2 = 0.644220534252712
第405次迭代 f(x_i) = 0.038653325914556, x_1 = 0.803395508950307, x_2 = 0.645444713217933
第406次迭代 f(x_i) = 0.038504272308043, x_1 = 0.804152969370184, x_2 = 0.645444570935398
第407次迭代 f(x_i) = 0.038355873219238, x_1 = 0.804153444845795, x_2 = 0.646663494079620
第408次迭代 f(x_i) = 0.038208188968066, x_1 = 0.804906766504193, x_2 = 0.646663212984561
第409次迭代 f(x_i) = 0.038061237889647, x_1 = 0.804907104531527, x_2 = 0.647875970135083
第410次迭代 f(x_i) = 0.037914990755552, x_1 = 0.805655962611932, x_2 = 0.647875769389294
第411次迭代 f(x_i) = 0.037769377697062, x_1 = 0.805656547267937, x_2 = 0.649083351031159
第412次迭代 f(x_i) = 0.037624466761093, x_1 = 0.806401317089519, x_2 = 0.649083014470654
第413次迭代 f(x_i) = 0.037480251884622, x_1 = 0.806401829009016, x_2 = 0.650284767542997
第414次迭代 f(x_i) = 0.037336716407194, x_1 = 0.807142304791075, x_2 = 0.650284439718159
第415次迭代 f(x_i) = 0.037193819960986, x_1 = 0.807143006756096, x_2 = 0.651480919203571
第416次迭代 f(x_i) = 0.037051606689894, x_1 = 0.807879368675580, x_2 = 0.651480504984075
第417次迭代 f(x_i) = 0.036910042575395, x_1 = 0.807880135266432, x_2 = 0.652671538315171
第418次迭代 f(x_i) = 0.036769148537082, x_1 = 0.808612354850831, x_2 = 0.652671071779992
第419次迭代 f(x_i) = 0.036628880947422, x_1 = 0.808613269219658, x_2 = 0.653856931224985
第420次迭代 f(x_i) = 0.036489268802045, x_1 = 0.809341541474354, x_2 = 0.653856356581620
第421次迭代 f(x_i) = 0.036350346486826, x_1 = 0.809342332089018, x_2 = 0.655036249753033
第422次迭代 f(x_i) = 0.036212082244239, x_1 = 0.810066387183719, x_2 = 0.655035779624422
第423次迭代 f(x_i) = 0.036074430993657, x_1 = 0.810067299358003, x_2 = 0.656210514395377
第424次迭代 f(x_i) = 0.035937423275268, x_1 = 0.810787354630594, x_2 = 0.656209952163622
第425次迭代 f(x_i) = 0.035801017528915, x_1 = 0.810788432623514, x_2 = 0.657379614089587
第426次迭代 f(x_i) = 0.035665251313079, x_1 = 0.811504513559699, x_2 = 0.657378959722625
第427次迭代 f(x_i) = 0.035530070272088, x_1 = 0.811505782981658, x_2 = 0.658543691851994
第428次迭代 f(x_i) = 0.035395519718601, x_1 = 0.812217961719630, x_2 = 0.658542916401240
第429次迭代 f(x_i) = 0.035261554117106, x_1 = 0.812219400472146, x_2 = 0.659702716844249
第430次迭代 f(x_i) = 0.035128207543057, x_1 = 0.812927690115781, x_2 = 0.659701827610114
第431次迭代 f(x_i) = 0.034995434551790, x_1 = 0.812929334610473, x_2 = 0.660856753561188
第432次迭代 f(x_i) = 0.034863280500389, x_1 = 0.813633748009855, x_2 = 0.660855757814288
第433次迭代 f(x_i) = 0.034731677698504, x_1 = 0.813635634428860, x_2 = 0.662006017697608
第434次迭代 f(x_i) = 0.034600683220363, x_1 = 0.814336353423222, x_2 = 0.662004865701917
第435次迭代 f(x_i) = 0.034470298543115, x_1 = 0.814338217191201, x_2 = 0.663149809920756
第436次迭代 f(x_i) = 0.034340509268173, x_1 = 0.815035058806200, x_2 = 0.663148657791935
第437次迭代 f(x_i) = 0.034211292980578, x_1 = 0.815037052527150, x_2 = 0.664288626131542
第438次迭代 f(x_i) = 0.034082674250034, x_1 = 0.815730204848968, x_2 = 0.664287419439180
第439次迭代 f(x_i) = 0.033954675312258, x_1 = 0.815732058154379, x_2 = 0.665421824241996
第440次迭代 f(x_i) = 0.033827262434184, x_1 = 0.816421333027333, x_2 = 0.665420692551453
第441次迭代 f(x_i) = 0.033700411547959, x_1 = 0.816423284292179, x_2 = 0.666550138071765
第442次迭代 f(x_i) = 0.033574145265790, x_1 = 0.817108824338930, x_2 = 0.666548961718685
第443次迭代 f(x_i) = 0.033448421386572, x_1 = 0.817110907332854, x_2 = 0.667673655350307
第444次迭代 f(x_i) = 0.033323269365701, x_1 = 0.817792893076826, x_2 = 0.667672383758643
第445次迭代 f(x_i) = 0.033198720358695, x_1 = 0.817794842684412, x_2 = 0.668791576938966
第446次迭代 f(x_i) = 0.033074741049935, x_1 = 0.818473108131366, x_2 = 0.668790399422240
第447次迭代 f(x_i) = 0.032951351998914, x_1 = 0.818474929776191, x_2 = 0.669904175727695
第448次迭代 f(x_i) = 0.032828525988858, x_1 = 0.819149401085489, x_2 = 0.669903076974812
第449次迭代 f(x_i) = 0.032706207984499, x_1 = 0.819151425502553, x_2 = 0.671012354477756
第450次迭代 f(x_i) = 0.032584447252322, x_1 = 0.819822451204280, x_2 = 0.671011134949169
第451次迭代 f(x_i) = 0.032463257805684, x_1 = 0.819824372266101, x_2 = 0.672115126069176
第452次迭代 f(x_i) = 0.032342619860908, x_1 = 0.820491788839997, x_2 = 0.672113971879616
第453次迭代 f(x_i) = 0.032222545676929, x_1 = 0.820493607975235, x_2 = 0.673212759361781
第454次迭代 f(x_i) = 0.032103011253775, x_1 = 0.821157464531996, x_2 = 0.673211653428703
第455次迭代 f(x_i) = 0.031984040369907, x_1 = 0.821159178135284, x_2 = 0.674305232488149
第456次迭代 f(x_i) = 0.031865601731837, x_1 = 0.821819474087236, x_2 = 0.674304187892408
第457次迭代 f(x_i) = 0.031747711220256, x_1 = 0.821821127849229, x_2 = 0.675392685252272
第458次迭代 f(x_i) = 0.031630349776075, x_1 = 0.822477984308987, x_2 = 0.675391685373929
第459次迭代 f(x_i) = 0.031513573457943, x_1 = 0.822479373274400, x_2 = 0.676474653755778
第460次迭代 f(x_i) = 0.031397313227579, x_1 = 0.823132576381360, x_2 = 0.676473796685205
第461次迭代 f(x_i) = 0.031281551422090, x_1 = 0.823134088062072, x_2 = 0.677552209780453
第462次迭代 f(x_i) = 0.031166307535948, x_1 = 0.823783862606435, x_2 = 0.677551299727542
第463次迭代 f(x_i) = 0.031051543816638, x_1 = 0.823785519650744, x_2 = 0.678625287714110
第464次迭代 f(x_i) = 0.030937294969642, x_1 = 0.824432047642620, x_2 = 0.678624297638152
第465次迭代 f(x_i) = 0.030823596027813, x_1 = 0.824433501361648, x_2 = 0.679693014118708
第466次迭代 f(x_i) = 0.030710400038866, x_1 = 0.825076494130700, x_2 = 0.679692131306519
第467次迭代 f(x_i) = 0.030597679947953, x_1 = 0.825078076627724, x_2 = 0.680756424242851
第468次迭代 f(x_i) = 0.030485462549556, x_1 = 0.825717717690641, x_2 = 0.680755478837268
第469次迭代 f(x_i) = 0.030373696781513, x_1 = 0.825719490671347, x_2 = 0.681815592164990
第470次迭代 f(x_i) = 0.030262427469872, x_1 = 0.826355888096259, x_2 = 0.681814530704270
第471次迭代 f(x_i) = 0.030151621104194, x_1 = 0.826357781211780, x_2 = 0.682870278530583
第472次迭代 f(x_i) = 0.030041308478656, x_1 = 0.826990984369331, x_2 = 0.682869152875306
第473次迭代 f(x_i) = 0.029931498899690, x_1 = 0.826992780383256, x_2 = 0.683919991677450
第474次迭代 f(x_i) = 0.029822178176485, x_1 = 0.827622601578838, x_2 = 0.683918926970570
第475次迭代 f(x_i) = 0.029713304033321, x_1 = 0.827624528907135, x_2 = 0.684965521282377
第476次迭代 f(x_i) = 0.029604912472392, x_1 = 0.828251221591999, x_2 = 0.684964375743540
第477次迭代 f(x_i) = 0.029497011134932, x_1 = 0.828253063552408, x_2 = 0.686006228884138
第478次迭代 f(x_i) = 0.029389577691494, x_1 = 0.828876539286113, x_2 = 0.686005109908060
第479次迭代 f(x_i) = 0.029282638289823, x_1 = 0.828878296405002, x_2 = 0.687042143271406
第480次迭代 f(x_i) = 0.029176166845702, x_1 = 0.829498437509404, x_2 = 0.687041090570365
第481次迭代 f(x_i) = 0.029070116854023, x_1 = 0.829500393462255, x_2 = 0.688074103531513
第482次迭代 f(x_i) = 0.028964535747856, x_1 = 0.830117497597817, x_2 = 0.688072948642952
第483次迭代 f(x_i) = 0.028859422832252, x_1 = 0.830119389358974, x_2 = 0.689101299758272
第484次迭代 f(x_i) = 0.028754773331334, x_1 = 0.830733311493093, x_2 = 0.689100183148901
第485次迭代 f(x_i) = 0.028650574986564, x_1 = 0.830735195517783, x_2 = 0.690124047539457
第486次迭代 f(x_i) = 0.028546835859326, x_1 = 0.831345934702834, x_2 = 0.690122938682388
